session_id,session_config_id,game_id,cpu_model,gpu_model,ram_gb,drive_type,laptop,resolution,graphics_preset,vsync,antialiasing,texture_quality,special_effects,npc_count,player_actions,background_process_count,label_target,tweak_affinity,tweak_game_mode,tweak_hags,tweak_low_timer_resolution,tweak_power_plan,tweak_priority,tweak_recording_off,tweak_registry_preset,tweak_service,mean_fps,fps_1pct,fps_0_1pct,mean_frametime,frametime_p95,cpu_util,gpu_util,vram_util,temperature
synthetic-00007-02,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,1,0,0,0,0,0,0,0,77.81,58.93,47.15,12.851,16.968,46.81,96.0,47.28,64.0
synthetic-00007-03,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,0,1,0,0,0,0,0,0,80.84,64.56,51.65,12.369,15.489,45.7,96.0,47.28,64.0
synthetic-00007-04,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,0,0,1,0,0,0,0,0,76.79,57.28,45.82,13.022,17.459,47.18,96.0,47.28,64.0
synthetic-00007-05,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,0,0,0,1,0,0,0,0,79.7,61.71,49.37,12.547,16.205,46.12,96.0,47.28,64.0
synthetic-00007-06,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,0,0,0,0,1,0,0,0,78.54,60.32,48.25,12.733,16.579,46.54,96.0,47.28,64.0
synthetic-00007-07,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,0,0,0,0,0,1,0,0,80.62,64.59,51.68,12.405,15.481,45.78,96.0,47.28,64.0
synthetic-00007-08,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,0,0,0,0,0,0,1,0,78.44,60.31,48.25,12.749,16.582,46.58,96.0,47.28,64.0
synthetic-00007-09,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,0,0,0,0,0,0,0,1,78.53,60.24,48.19,12.734,16.6,46.55,96.0,47.28,64.0
synthetic-00007-10,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,0,1,0,0,1,0,0,0,82.61,68.23,54.58,12.105,14.657,45.05,96.0,47.28,64.0
synthetic-00007-11,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,0,1,1,0,0,1,1,0,85.78,75.69,60.56,11.658,13.211,43.89,96.0,47.28,64.0
synthetic-00007-12,cfg-00007,cyberpunk_2077,Intel Core i5-9400F,NVIDIA RTX 3060 Laptop,16,SSD,0,1920x1080,high,on,msaa_4x,high,low,20,195,60,quality,0,1,0,0,1,0,0,0,1,82.48,67.45,53.96,12.125,14.826,45.1,96.0,47.28,64.0
synthetic-00008-00,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,0,0,0,0,0,0,0,60.0,42.49,34.0,16.667,23.533,99.0,60.4,86.5,64.0
synthetic-00008-01,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,1,0,0,0,0,0,0,0,0,60.0,44.06,35.25,16.667,22.696,99.0,60.4,86.5,64.0
synthetic-00008-02,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,1,0,0,0,0,0,0,0,60.0,45.25,36.2,16.667,22.097,98.58,60.4,86.5,64.0
synthetic-00008-03,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,1,0,0,0,0,0,0,60.0,43.68,34.95,16.667,22.893,99.0,60.4,86.5,64.0
synthetic-00008-04,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,0,1,0,0,0,0,0,60.0,42.76,34.21,16.667,23.387,99.0,60.4,86.5,64.0
synthetic-00008-05,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,0,0,1,0,0,0,0,60.0,44.76,35.81,16.667,22.34,98.47,60.4,86.5,64.0
synthetic-00008-06,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,0,0,0,1,0,0,0,60.0,47.44,37.95,16.667,21.081,97.59,60.4,86.5,64.0
synthetic-00008-07,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,0,0,0,0,1,0,0,60.0,44.4,35.52,16.667,22.524,98.92,60.4,86.5,64.0
synthetic-00008-08,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,0,0,0,0,0,1,0,60.0,44.65,35.72,16.667,22.394,98.63,60.4,86.5,64.0
synthetic-00008-09,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,0,0,0,0,0,0,1,60.0,45.76,36.61,16.667,21.852,98.41,60.4,86.5,64.0
synthetic-00008-10,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,1,0,0,0,0,0,1,60.0,46.75,37.4,16.667,21.39,97.87,60.4,86.5,64.0
synthetic-00008-11,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,0,0,0,0,0,1,0,0,1,60.0,50.34,40.27,16.667,19.867,96.5,60.4,86.5,64.0
synthetic-00008-12,cfg-00008,valorant,AMD Ryzen 7 5800X3D,NVIDIA RTX 4060,16,SSD,0,3840x2160,medium,on,off,ultra,ultra,147,134,90,balanced,1,0,0,0,1,0,1,0,0,60.0,47.71,38.17,16.667,20.958,97.63,60.4,86.5,64.0
synthetic-00009-00,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,0,0,0,0,0,0,0,0,100.7,71.51,57.21,9.931,13.984,53.22,96.0,47.28,64.0
synthetic-00009-01,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,1,0,0,0,0,0,0,0,0,99.89,70.22,56.17,10.011,14.242,53.45,96.0,47.28,64.0
synthetic-00009-02,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,1,0,0,0,0,0,0,0,103.28,76.88,61.5,9.683,13.008,52.51,96.0,47.28,64.0
synthetic-00009-03,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,0,1,0,0,0,0,0,0,106.44,82.19,65.75,9.395,12.166,51.63,96.0,47.28,64.0
synthetic-00009-04,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,0,0,1,0,0,0,0,0,101.1,73.41,58.72,9.891,13.623,53.11,96.0,47.28,64.0
synthetic-00009-05,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,0,0,0,1,0,0,0,0,104.93,78.48,62.78,9.53,12.743,52.05,96.0,47.28,64.0
synthetic-00009-06,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,0,0,0,0,1,0,0,0,104.39,79.22,63.38,9.579,12.623,52.2,96.0,47.28,64.0
synthetic-00009-07,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,0,0,0,0,0,1,0,0,106.14,82.25,65.8,9.422,12.159,51.71,96.0,47.28,64.0
synthetic-00009-08,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,0,0,0,0,0,0,1,0,103.54,77.33,61.86,9.658,12.932,52.43,96.0,47.28,64.0
synthetic-00009-09,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,0,0,0,0,0,0,0,1,107.06,83.61,66.89,9.341,11.96,51.45,96.0,47.28,64.0
synthetic-00009-10,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,0,1,0,0,0,1,0,0,0,106.69,84.22,67.37,9.373,11.874,51.56,96.0,47.28,64.0
synthetic-00009-11,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,1,1,0,0,0,0,1,0,0,107.26,85.13,68.11,9.323,11.747,51.4,96.0,47.28,64.0
synthetic-00009-12,cfg-00009,warzone,Intel Core i7-13700K,NVIDIA RTX 2060,12,SSD,0,1920x1080,high,off,fxaa,high,medium,138,99,88,balanced,1,1,0,1,0,0,1,0,0,107.28,86.19,68.95,9.321,11.603,51.39,96.0,47.28,64.0
synthetic-00010-00,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,0,0,0,0,0,0,0,60.0,41.7,30.69,16.667,23.979,56.61,98.2,46.0,85.8
synthetic-00010-01,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,1,0,0,0,0,0,0,0,0,60.0,43.22,31.81,16.667,23.14,55.83,98.2,46.0,85.8
synthetic-00010-02,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,1,0,0,0,0,0,0,0,60.0,44.22,32.54,16.667,22.616,55.76,98.2,46.0,85.8
synthetic-00010-03,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,1,0,0,0,0,0,0,60.0,45.43,33.44,16.667,22.012,55.02,98.2,46.0,85.8
synthetic-00010-04,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,0,1,0,0,0,0,0,60.0,42.88,31.56,16.667,23.319,56.5,98.2,46.0,85.8
synthetic-00010-05,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,0,0,1,0,0,0,0,60.0,47.43,34.91,16.667,21.085,53.98,98.2,46.0,85.8
synthetic-00010-06,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,0,0,0,1,0,0,0,60.0,45.22,33.28,16.667,22.115,55.43,98.2,46.0,85.8
synthetic-00010-07,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,0,0,0,0,1,0,0,60.0,45.59,33.56,16.667,21.934,55.1,98.2,46.0,85.8
synthetic-00010-08,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,0,0,0,0,0,1,0,60.0,43.73,32.19,16.667,22.866,55.87,98.2,46.0,85.8
synthetic-00010-09,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,0,0,0,0,0,0,1,60.0,45.64,33.59,16.667,21.911,55.14,98.2,46.0,85.8
synthetic-00010-10,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,1,0,1,0,0,0,0,1,60.0,48.65,35.8,16.667,20.557,54.4,98.2,46.0,85.8
synthetic-00010-11,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,1,1,0,1,1,0,0,60.0,52.35,38.53,16.667,19.102,52.8,98.2,46.0,85.8
synthetic-00010-12,cfg-00010,fortnite,Intel Core i5-12400F,NVIDIA RTX 4060,32,SSD,1,2560x1440,ultra,on,msaa_4x,medium,ultra,38,202,104,max_fps,0,0,0,0,1,0,1,0,0,60.0,50.88,37.45,16.667,19.653,52.65,98.2,46.0,85.8
synthetic-00011-00,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,0,0,0,0,0,0,0,144.08,107.74,79.3,6.941,9.282,44.75,96.0,48.56,85.8
synthetic-00011-01,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,1,0,0,0,0,0,0,0,0,142.93,105.85,77.9,6.997,9.448,44.98,96.0,48.56,85.8
synthetic-00011-02,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,1,0,0,0,0,0,0,0,146.07,111.45,82.03,6.846,8.973,44.37,96.0,48.56,85.8
synthetic-00011-03,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,1,0,0,0,0,0,0,152.29,123.34,90.78,6.566,8.108,43.16,96.0,48.56,85.8
synthetic-00011-04,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,0,1,0,0,0,0,0,144.66,109.13,80.32,6.913,9.164,44.64,96.0,48.56,85.8
synthetic-00011-05,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,0,0,1,0,0,0,0,157.62,132.9,97.82,6.344,7.524,42.12,96.0,48.56,85.8
synthetic-00011-06,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,0,0,0,1,0,0,0,147.34,113.74,83.71,6.787,8.792,44.12,96.0,48.56,85.8
synthetic-00011-07,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,0,0,0,0,1,0,0,151.86,123.4,90.82,6.585,8.104,43.24,96.0,48.56,85.8
synthetic-00011-08,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,0,0,0,0,0,1,0,147.75,115.27,84.84,6.768,8.675,44.04,96.0,48.56,85.8
synthetic-00011-09,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,0,0,0,0,0,0,1,146.91,112.96,83.14,6.807,8.853,44.2,96.0,48.56,85.8
synthetic-00011-10,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,0,1,0,0,1,0,1,154.26,128.34,94.46,6.483,7.792,42.77,96.0,48.56,85.8
synthetic-00011-11,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,1,0,1,0,1,1,0,0,155.85,131.47,96.77,6.417,7.606,42.47,96.0,48.56,85.8
synthetic-00011-12,cfg-00011,cyberpunk_2077,Intel Core i7-13700K,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,taa,ultra,medium,118,89,48,balanced,0,0,1,0,0,1,0,0,0,155.03,128.7,94.72,6.45,7.77,42.62,96.0,48.56,85.8
synthetic-00012-00,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,0,0,0,0,0,0,0,0,127.45,95.54,76.43,7.846,10.467,90.33,52.0,46.0,64.0
synthetic-00012-01,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,1,0,0,0,0,0,0,0,0,134.46,109.63,87.7,7.437,9.122,88.79,52.0,46.0,64.0
synthetic-00012-02,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,1,0,0,0,0,0,0,0,130.67,101.22,80.98,7.653,9.879,89.62,52.0,46.0,64.0
synthetic-00012-03,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,0,1,0,0,0,0,0,0,130.25,100.22,80.18,7.677,9.978,89.71,52.0,46.0,64.0
synthetic-00012-04,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,0,0,1,0,0,0,0,0,129.23,102.91,82.33,7.738,9.717,89.94,52.0,46.0,64.0
synthetic-00012-05,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,0,0,0,1,0,0,0,0,132.8,104.57,83.66,7.53,9.563,89.15,52.0,46.0,64.0
synthetic-00012-06,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,0,0,0,0,1,0,0,0,134.83,108.54,86.83,7.417,9.214,88.71,52.0,46.0,64.0
synthetic-00012-07,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,0,0,0,0,0,1,0,0,129.49,98.93,79.15,7.723,10.108,89.88,52.0,46.0,64.0
synthetic-00012-08,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,0,0,0,0,0,0,1,0,133.59,107.46,85.97,7.485,9.306,88.98,52.0,46.0,64.0
synthetic-00012-09,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,0,0,0,0,0,0,0,1,132.35,104.19,83.35,7.556,9.598,89.25,52.0,46.0,64.0
synthetic-00012-10,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,1,0,0,0,0,1,1,0,137.82,115.13,92.1,7.256,8.686,88.05,52.0,46.0,64.0
synthetic-00012-11,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,1,0,1,0,0,0,1,1,141.33,125.99,100.79,7.076,7.937,87.28,52.0,46.0,64.0
synthetic-00012-12,cfg-00012,warzone,AMD Ryzen 7 7840HS,AMD RX 7800 XT,8,SSD,0,1920x1080,medium,off,taa,medium,high,110,89,46,balanced,0,0,0,0,1,0,0,1,0,138.43,116.0,92.8,7.224,8.62,87.92,52.0,46.0,64.0
synthetic-00013-00,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,0,0,0,0,0,0,0,0,153.95,117.0,87.98,6.496,8.547,88.0,52.0,48.56,82.6
synthetic-00013-01,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,1,0,0,0,0,0,0,0,0,162.41,134.1,100.85,6.157,7.457,86.46,52.0,48.56,82.6
synthetic-00013-02,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,1,0,0,0,0,0,0,0,157.33,122.69,92.26,6.356,8.151,87.38,52.0,48.56,82.6
synthetic-00013-03,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,0,1,0,0,0,0,0,0,157.33,122.69,92.26,6.356,8.151,87.38,52.0,48.56,82.6
synthetic-00013-04,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,0,0,1,0,0,0,0,0,156.1,125.52,94.39,6.406,7.967,87.61,52.0,48.56,82.6
synthetic-00013-05,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,0,0,0,1,0,0,0,0,167.19,141.36,106.3,5.981,7.074,85.59,52.0,48.56,82.6
synthetic-00013-06,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,0,0,0,0,1,0,0,0,162.26,131.2,98.66,6.163,7.622,86.49,52.0,48.56,82.6
synthetic-00013-07,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,0,0,0,0,0,1,0,0,156.41,121.12,91.08,6.393,8.256,87.55,52.0,48.56,82.6
synthetic-00013-08,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,0,0,0,0,0,0,1,0,159.84,127.69,96.03,6.256,7.831,86.93,52.0,48.56,82.6
synthetic-00013-09,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,0,0,0,0,0,0,0,1,158.87,125.32,94.24,6.294,7.98,87.1,52.0,48.56,82.6
synthetic-00013-10,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,1,0,0,0,1,0,0,1,169.08,143.45,107.88,5.914,6.971,85.25,52.0,48.56,82.6
synthetic-00013-11,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,0,0,0,1,0,0,0,1,171.29,148.88,111.96,5.838,6.717,84.84,52.0,48.56,82.6
synthetic-00013-12,cfg-00013,cs2,Intel Core i7-13700K,NVIDIA RTX 2060,8,SSD,1,1920x1080,medium,off,taa,ultra,high,156,43,27,max_fps,0,1,0,0,1,1,0,1,0,180.62,167.39,125.88,5.537,5.974,83.15,52.0,48.56,82.6
synthetic-00014-00,cfg-00014,valorant,Intel Core i5-9400F,NVIDIA RTX 4070,16,NVMe,0,1920x1080,medium,on,taa,medium,ultra,41,191,95,max_fps,0,0,0,0,0,0,0,0,0,144.0,101.31,81.05,6.944,9.871,99.0,52.0,46.0,64.0
synthetic-00014-01,cfg-00014,valorant,Intel Core i5-9400F,NVIDIA RTX 4070,16,NVMe,0,1920x1080,medium,on,taa,medium,ultra,41,191,95,max_fps,1,0,0,0,0,0,0,0,0,144.0,105.53,84.43,6.944,9.476,99.0,52.0,46.0,64.0
synthetic-00014-02,cfg-00014,valorant,Intel Core i5-9400F,NVIDIA RTX 4070,16,NVMe,0,1920x1080,medium,on,taa,medium,ultra,41,191,95,max_fps,0,1,0,0,0,0,0,0,0,144.0,108.28,86.62,6.944,9.236,99.0,52.0,46.0,64.0
synthetic-00014-03,cfg-00014,valorant,Intel Core i5-9400F,NVIDIA RTX 4070,16,NVMe,0,1920x1080,medium,on,taa,medium,ultra,41,191,95,max_fps,0,0,1,0,0,0,0,0,0,144.0,104.16,83.33,6.944,9.601,99.0,52.0,46.0,64.0
synthetic-00014-04,cfg-00014,valorant,Intel Core i5-9400F,NVIDIA RTX 4070,16,NVMe,0,1920x1080,medium,on,taa,medium,ultra,41,191,95,max_fps,0,0,0,1,0,0,0,0,0,144.0,101.94,81.55,6.944,9.809,99.0,52.0,46.0,64.0
synthetic-00014-05,cfg-00014,valorant,Intel Core i5-9400F,NVIDIA RTX 4070,16,NVMe,0,1920x1080,medium,on,taa,medium,ultra,41,191,95,max_fps,0,0,0,0,1,0,0,0,0,144.0,106.75,85.4,6.944,9.368,99.0,52.0,46.0,64.0
synthetic-00014-06,cfg-00014,valorant,Intel Core i5-9400F,NVIDIA RTX 4070,16,NVMe,0,1920x1080,medium,on,taa,medium,ultra,41,191,95,max_fps,0,0,0,0,0,1,0,0,0,144.0,113.61,90.89,6.944,8.802,98.6,52.0,46.0,64.0
